2.719600970612024993e-01 2.776100628930818215e-01 2.526017794553788720e-01 2.606289308176100716e-01
2.173913043478260809e-01 2.835443037974684222e-01 2.043478260869565077e-01 2.772151898734177555e-01
1.860335195530725960e-01 2.502164502164502258e-01 1.795158286778398560e-01 2.558441558441558739e-01
2.970000000000000417e-01 3.659090909090909061e-01 2.929999999999999827e-01 3.818181818181817788e-01
1.942857142857142561e-01 2.519999999999998908e-01 1.922857142857142820e-01 2.533333333333333548e-01
6.666666666666667962e-02 2.074074074074074292e-01 5.502645502645502062e-02 2.086419753086420081e-01
3.797297297297297369e-02 5.067567567567567849e-02 3.671814671814672276e-02 5.018018018018018805e-02
4.954610606784520810e-02 6.202672605790643390e-02 4.581939799331103541e-02 6.024498886414254850e-02
